,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,VF,VSA,GSA,PLD,LCD,LCD/PLD,UCV,GPV,density,bulk,shear
2619,9969,sod_sym_4_on_6_sym_4_mc_1_L_20,sod,4,organic,6,4,metallic,1,20,0.94,1194,7573,15.7,31.8,2.025478,49957.85,5.964353,0.157603,5.370276,0.205624
2620,9973,sod_sym_4_on_6_sym_4_mc_1_L_24,sod,4,organic,6,4,metallic,1,24,0.95,993,7310,18.8,35.6,1.893617,73260.23,6.995479,0.135802,3.324757,0.149762
2621,9975,sod_sym_4_on_6_sym_4_mc_1_L_26,sod,4,organic,6,4,metallic,1,26,0.94,942,6362,18.8,37.2,1.978723,69333.33,6.349764,0.148037,5.204874,0.192873
2622,9976,sod_sym_4_on_6_sym_4_mc_1_L_27,sod,4,organic,6,4,metallic,1,27,0.95,965,8753,17.5,35.6,2.034286,61273.89,8.616702,0.110251,4.755628,0.148653
2623,9990,sod_sym_4_on_6_sym_4_mc_1_L_3,sod,4,organic,6,4,metallic,1,3,0.86,1808,5601,8.3,19.5,2.349398,4997.286,2.664378,0.322777,12.15527,1.068763
2624,9984,sod_sym_4_on_6_sym_4_mc_1_L_34,sod,4,organic,6,4,metallic,1,34,0.96,905,8776,20.3,40.6,2,85605.52,9.306113,0.103158,3.662701,0.088098
2625,9987,sod_sym_4_on_6_sym_4_mc_1_L_37,sod,4,organic,6,4,metallic,1,37,0.96,852,8309,20.7,39.4,1.903382,86165.32,9.367042,0.102487,3.145694,0.122494
2626,9992,sod_sym_4_on_6_sym_4_mc_1_L_41,sod,4,organic,6,4,metallic,1,41,0.96,767,8273,23.3,43.6,1.871245,117567.5,10.34864,0.092766,2.40461,0.081628
2627,9994,sod_sym_4_on_6_sym_4_mc_1_L_43,sod,4,organic,6,4,metallic,1,43,0.97,673,8115,26,48.5,1.865385,156417.5,11.68768,0.082993,1.019,0.05622
2628,9996,sod_sym_4_on_6_sym_4_mc_1_L_45,sod,4,organic,6,4,metallic,1,45,0.97,631,6942,26.6,49.9,1.87594,147918.5,10.66446,0.090956,2.985119,0.070602
2629,9997,sod_sym_4_on_6_sym_4_mc_1_L_46,sod,4,organic,6,4,metallic,1,46,0.97,593,8940,27.7,51.6,1.862816,178989.5,14.63468,0.066281,1.785199,0.044398
2630,10008,sod_sym_4_on_7_sym_4_mc_1_L_12,sod,4,organic,7,4,metallic,1,12,0.92,1331,6323,13.8,27.2,1.971014,37036.7,4.371792,0.21044,4.057256,0.369097
2631,10009,sod_sym_4_on_7_sym_4_mc_1_L_13,sod,4,organic,7,4,metallic,1,13,0.92,1299,5850,13.9,26.6,1.913669,35812.57,4.143566,0.222031,4.478072,0.409964
2632,10012,sod_sym_4_on_7_sym_4_mc_1_L_16,sod,4,organic,7,4,metallic,1,16,0.94,1144,7940,15.7,30.6,1.949045,46313.31,6.521076,0.144148,3.085143,0.218573
2633,10017,sod_sym_4_on_7_sym_4_mc_1_L_20,sod,4,organic,7,4,metallic,1,20,0.95,1033,7924,18.1,34.7,1.917127,67155.49,7.290028,0.130315,1.768618,0.134209
2634,10021,sod_sym_4_on_7_sym_4_mc_1_L_24,sod,4,organic,7,4,metallic,1,24,0.95,889,7607,20.5,38.5,1.878049,92663.59,8.130847,0.116839,1.133185,0.110511
2635,10023,sod_sym_4_on_7_sym_4_mc_1_L_26,sod,4,organic,7,4,metallic,1,26,0.95,841,6688,21.4,38.4,1.794393,88590.94,7.553711,0.125766,1.742221,0.126276
2636,10024,sod_sym_4_on_7_sym_4_mc_1_L_27,sod,4,organic,7,4,metallic,1,27,0.96,841,8900,20.8,38.5,1.850962,80811.06,10.16314,0.094459,1.628474,0.097809
2637,10038,sod_sym_4_on_7_sym_4_mc_1_L_3,sod,4,organic,7,4,metallic,1,3,0.9,1586,6475,10.7,22.8,2.130841,3349.591,3.674759,0.244914,6.199423,0.593276
2638,10032,sod_sym_4_on_7_sym_4_mc_1_L_34,sod,4,organic,7,4,metallic,1,34,0.96,794,8957,22.2,42.3,1.905405,109525.9,10.82995,0.088643,1.091654,0.061148
2639,10035,sod_sym_4_on_7_sym_4_mc_1_L_37,sod,4,organic,7,4,metallic,1,37,0.96,757,8537,22.6,42.9,1.89823,109469.5,10.82437,0.088689,0.978423,0.083332
2640,10040,sod_sym_4_on_7_sym_4_mc_1_L_41,sod,4,organic,7,4,metallic,1,41,0.97,687,8478,25.4,46.3,1.822835,145482,11.97525,0.081,0.728649,0.058723
2641,10042,sod_sym_4_on_7_sym_4_mc_1_L_43,sod,4,organic,7,4,metallic,1,43,0.97,606,8297,28.2,51.6,1.829787,189835.6,13.28625,0.073008,0.822991,0.040761
2642,10044,sod_sym_4_on_7_sym_4_mc_1_L_45,sod,4,organic,7,4,metallic,1,45,0.97,578,7157,28.6,50.5,1.765734,177504.4,12.01365,0.080742,0.723127,0.049132
2643,10045,sod_sym_4_on_7_sym_4_mc_1_L_46,sod,4,organic,7,4,metallic,1,46,0.98,535,9064,30.1,55.4,1.840532,215772.2,16.59599,0.05905,0.605307,0.033155
2644,10056,sod_sym_4_on_8_sym_4_mc_1_L_12,sod,4,organic,8,4,metallic,1,12,0.94,1118,6945,16.9,32.1,1.899408,51490.53,5.836552,0.161054,5.016795,0.199819
2645,10057,sod_sym_4_on_8_sym_4_mc_1_L_13,sod,4,organic,8,4,metallic,1,13,0.94,1081,6321,17,31.6,1.858824,49392.39,5.494345,0.171085,3.926569,0.233009
2646,10060,sod_sym_4_on_8_sym_4_mc_1_L_16,sod,4,organic,8,4,metallic,1,16,0.95,949,8266,18.2,35.2,1.934066,62464.1,8.270795,0.114862,3.785385,0.057795
2647,10065,sod_sym_4_on_8_sym_4_mc_1_L_20,sod,4,organic,8,4,metallic,1,20,0.96,874,8321,20.8,40.2,1.932692,88059.45,9.139027,0.105044,3.23045,0.028881
2648,10069,sod_sym_4_on_8_sym_4_mc_1_L_24,sod,4,organic,8,4,metallic,1,24,0.96,765,7970,23.9,42.2,1.76569,117972.3,9.999854,0.096001,0.802273,0.073861
2649,10071,sod_sym_4_on_8_sym_4_mc_1_L_26,sod,4,organic,8,4,metallic,1,26,0.96,748,7016,22.9,39.6,1.729258,109195.1,9.005375,0.106603,0.688832,0.0743
2650,10072,sod_sym_4_on_8_sym_4_mc_1_L_27,sod,4,organic,8,4,metallic,1,27,0.97,722,9131,23.6,41.1,1.741525,102842.2,12.26707,0.079074,1.070409,0.057848
2651,10086,sod_sym_4_on_8_sym_4_mc_1_L_3,sod,4,organic,8,4,metallic,1,3,0.92,1312,7064,13.5,27,2,3465.749,4.951987,0.185784,6.582334,0.233149
2652,10080,sod_sym_4_on_8_sym_4_mc_1_L_34,sod,4,organic,8,4,metallic,1,34,0.97,699,9260,24.7,44.3,1.793522,135231.7,12.85087,0.075481,0.652047,0.045684
2653,10083,sod_sym_4_on_8_sym_4_mc_1_L_37,sod,4,organic,8,4,metallic,1,37,0.97,671,8945,26.6,45.3,1.703008,136157,12.93878,0.074968,0.627907,0.052383
2654,10088,sod_sym_4_on_8_sym_4_mc_1_L_41,sod,4,organic,8,4,metallic,1,41,0.97,607,8799,28.3,49.9,1.763251,178059.5,14.06168,0.068982,0.5212,0.037178
2655,10090,sod_sym_4_on_8_sym_4_mc_1_L_43,sod,4,organic,8,4,metallic,1,43,0.98,537,8559,30.8,54.2,1.75974,228859.2,15.62044,0.062738,0.384513,0.028226
2656,10092,sod_sym_4_on_8_sym_4_mc_1_L_45,sod,4,organic,8,4,metallic,1,45,0.98,511,7397,31.2,54,1.730769,214668,14.18505,0.069087,0.310116,0.026346
2657,10093,sod_sym_4_on_8_sym_4_mc_1_L_46,sod,4,organic,8,4,metallic,1,46,0.98,481,9357,32.3,57.5,1.780186,257742.5,19.07732,0.05137,0.369453,0.025942
2658,10105,spn_sym_3_mc_0_sym_9_mc_5_L_13,spn,3,metaliic,0,9,metallic,5,13,0.94,584,3337,39.9,45,1.12782,65893.83,4.742804,0.198195,5.358033,3.771209
2659,10152,spn_sym_3_on_0_sym_9_mc_5_L_12,spn,3,organic,0,9,metallic,5,12,0.86,952,2493,23,26.4,1.147826,113530.3,2.251604,0.38195,5.696797,1.181088
2660,10153,spn_sym_3_on_0_sym_9_mc_5_L_13,spn,3,organic,0,9,metallic,5,13,0.86,960,2405,23.2,27.7,1.193966,110255.2,2.15534,0.399009,6.624469,1.593791
2661,10156,spn_sym_3_on_0_sym_9_mc_5_L_16,spn,3,organic,0,9,metallic,5,16,0.91,1027,3652,25.9,28.1,1.084942,138331.7,3.23681,0.281141,2.235361,0.568478
2662,10161,spn_sym_3_on_0_sym_9_mc_5_L_20,spn,3,organic,0,9,metallic,5,20,0.92,723,3480,32.4,38.7,1.194444,227244.3,4.430063,0.207672,4.181773,0.545637
2663,10165,spn_sym_3_on_0_sym_9_mc_5_L_24,spn,3,organic,0,9,metallic,5,24,0.94,683,4128,36.2,40.6,1.121547,335438.9,5.681956,0.165436,1.808467,0.308959
2664,10167,spn_sym_3_on_0_sym_9_mc_5_L_26,spn,3,organic,0,9,metallic,5,26,0.94,689,3842,36.6,40.8,1.114754,77472.34,5.241645,0.179333,1.929093,0.407174
2665,10168,spn_sym_3_on_0_sym_9_mc_5_L_27,spn,3,organic,0,9,metallic,5,27,0.95,705,4631,35.6,41.4,1.162921,280656.6,6.241172,0.152215,3.505157,0.398698
2666,10182,spn_sym_3_on_0_sym_9_mc_5_L_3,spn,3,organic,0,9,metallic,5,3,0.82,1269,2220,17.2,20.6,1.197674,61330.69,1.434376,0.571677,6.759566,1.80992
2667,10176,spn_sym_3_on_0_sym_9_mc_5_L_34,spn,3,organic,0,9,metallic,5,34,0.95,627,4857,41.1,47,1.143552,395335,7.360974,0.129059,2.402308,0.243251
2668,10179,spn_sym_3_on_0_sym_9_mc_5_L_37,spn,3,organic,0,9,metallic,5,37,0.95,667,5213,38.5,42.9,1.114286,398858.9,7.426575,0.127919,1.374199,0.20646
2669,10184,spn_sym_3_on_0_sym_9_mc_5_L_41,spn,3,organic,0,9,metallic,5,41,0.96,564,5220,43.8,48.8,1.114155,549187.3,8.887243,0.10802,0.966205,0.15368
2670,10186,spn_sym_3_on_0_sym_9_mc_5_L_43,spn,3,organic,0,9,metallic,5,43,0.97,494,5392,48.9,54.2,1.108384,738089.9,10.58707,0.091621,0.730967,0.109151
2671,10188,spn_sym_3_on_0_sym_9_mc_5_L_45,spn,3,organic,0,9,metallic,5,45,0.97,481,4769,49.1,54.2,1.10387,415395,9.625881,0.10077,0.716338,0.143361
2672,10189,spn_sym_3_on_0_sym_9_mc_5_L_46,spn,3,organic,0,9,metallic,5,46,0.97,442,5915,51.5,57.2,1.11068,845190.8,12.98182,0.07472,0.563648,0.084967
2673,10200,spn_sym_3_on_1_sym_9_mc_5_L_12,spn,3,organic,1,9,metallic,5,12,0.9,805,2911,28.4,32.8,1.15493,13530.3,3.252961,0.276671,4.373134,1.140145
2674,10201,spn_sym_3_on_1_sym_9_mc_5_L_13,spn,3,organic,1,9,metallic,5,13,0.9,859,2937,27.8,32.2,1.158273,10255.19,3.077102,0.292483,4.590367,1.185496
2675,10204,spn_sym_3_on_1_sym_9_mc_5_L_16,spn,3,organic,1,9,metallic,5,16,0.93,827,4107,31.3,35.3,1.127796,38331.67,4.618227,0.201376,2.959233,0.551068
2676,10209,spn_sym_3_on_1_sym_9_mc_5_L_20,spn,3,organic,1,9,metallic,5,20,0.94,697,4276,37.1,41.1,1.107817,27244.27,5.768676,0.162949,1.899037,0.341959
2677,10213,spn_sym_3_on_1_sym_9_mc_5_L_24,spn,3,organic,1,9,metallic,5,24,0.95,595,4467,41.5,46.8,1.127711,35438.9,7.133096,0.133182,1.379158,0.319328
2678,10215,spn_sym_3_on_1_sym_9_mc_5_L_26,spn,3,organic,1,9,metallic,5,26,0.95,607,4212,41.4,45.6,1.101449,16471.54,6.591135,0.144133,1.436837,0.346996
2679,10216,spn_sym_3_on_1_sym_9_mc_5_L_27,spn,3,organic,1,9,metallic,5,27,0.96,625,5072,40,43.7,1.0925,80656.61,7.79069,0.123224,1.437413,0.231644
2680,10230,spn_sym_3_on_1_sym_9_mc_5_L_3,spn,3,organic,1,9,metallic,5,3,0.88,1070,2850,22.4,27,1.205357,95334.95,2.344747,0.375307,6.724886,1.533411
2681,10224,spn_sym_3_on_1_sym_9_mc_5_L_34,spn,3,organic,1,9,metallic,5,34,0.96,585,5531,43.3,48.6,1.122402,98858.86,9.070038,0.105843,0.958798,0.140702
2682,10227,spn_sym_3_on_1_sym_9_mc_5_L_37,spn,3,organic,1,9,metallic,5,37,0.96,577,5491,44.5,49.2,1.105618,330.6922,9.134245,0.105099,1.002179,0.215043
2683,10232,spn_sym_3_on_1_sym_9_mc_5_L_41,spn,3,organic,1,9,metallic,5,41,0.97,485,5382,49.9,55.1,1.104208,49187.25,10.76505,0.090106,0.726395,0.153776
2684,10234,spn_sym_3_on_1_sym_9_mc_5_L_43,spn,3,organic,1,9,metallic,5,43,0.97,432,5569,54,61.1,1.131481,915623,12.50429,0.077573,0.508346,0.115672
2685,10236,spn_sym_3_on_1_sym_9_mc_5_L_45,spn,3,organic,1,9,metallic,5,45,0.97,428,5025,53.8,59,1.096654,89835.89,11.38594,0.085193,0.560629,0.13365
2686,10237,spn_sym_3_on_1_sym_9_mc_5_L_46,spn,3,organic,1,9,metallic,5,46,0.98,389,6120,57.6,63.7,1.105903,45190.8,15.3114,0.064005,0.427752,0.084245
2687,10248,spn_sym_3_on_2_sym_9_mc_5_L_12,spn,3,organic,2,9,metallic,5,12,0.91,812,2990,28.1,32.5,1.156584,69031.48,3.350725,0.271583,3.855791,0.976996
2688,10249,spn_sym_3_on_2_sym_9_mc_5_L_13,spn,3,organic,2,9,metallic,5,13,0.91,847,2967,28.1,32.5,1.156584,62047.46,3.188887,0.285366,4.488406,1.255982
2689,10252,spn_sym_3_on_2_sym_9_mc_5_L_16,spn,3,organic,2,9,metallic,5,16,0.93,836,4218,31.5,35.5,1.126984,10024.81,4.693912,0.198129,2.786579,0.528788
2690,10257,spn_sym_3_on_2_sym_9_mc_5_L_20,spn,3,organic,2,9,metallic,5,20,0.94,686,4273,37.3,41.2,1.104558,10498.74,5.851339,0.160647,1.79753,0.329622
2691,10261,spn_sym_3_on_2_sym_9_mc_5_L_24,spn,3,organic,2,9,metallic,5,24,0.95,599,4573,41.1,45.9,1.116788,42228.7,7.253182,0.130977,1.478979,0.277193
2692,10263,spn_sym_3_on_2_sym_9_mc_5_L_26,spn,3,organic,2,9,metallic,5,26,0.95,600,4239,41.6,45.9,1.103365,17371.76,6.710319,0.141573,1.400912,0.366183
2693,10264,spn_sym_3_on_2_sym_9_mc_5_L_27,spn,3,organic,2,9,metallic,5,27,0.96,628,5173,40,43.9,1.0975,74304.83,7.90208,0.121487,1.36626,0.223142
2694,10278,spn_sym_3_on_2_sym_9_mc_5_L_3,spn,3,organic,2,9,metallic,5,3,0.88,1038,2819,22.6,27.2,1.20354,14204.79,2.389642,0.368256,6.256801,1.460383
2695,10272,spn_sym_3_on_2_sym_9_mc_5_L_34,spn,3,organic,2,9,metallic,5,34,0.96,587,5613,44,49.2,1.118182,17843.4,9.17782,0.1046,0.916972,0.138461
2696,10275,spn_sym_3_on_2_sym_9_mc_5_L_37,spn,3,organic,2,9,metallic,5,37,0.96,579,5603,43.4,48.3,1.112903,2488.396,9.283255,0.103412,1.059814,0.185027
2697,10280,spn_sym_3_on_2_sym_9_mc_5_L_41,spn,3,organic,2,9,metallic,5,41,0.97,493,5554,48.6,54.1,1.113169,96137.58,10.92927,0.088753,0.840968,0.140267
2698,10282,spn_sym_3_on_2_sym_9_mc_5_L_43,spn,3,organic,2,9,metallic,5,43,0.97,434,5666,54.1,60.3,1.114603,925982.4,12.67387,0.076535,0.571549,0.100433
2699,10284,spn_sym_3_on_2_sym_9_mc_5_L_45,spn,3,organic,2,9,metallic,5,45,0.97,425,5056,54.1,59.2,1.09427,55917.04,11.54946,0.083987,0.550055,0.139898
2700,10285,spn_sym_3_on_2_sym_9_mc_5_L_46,spn,3,organic,2,9,metallic,5,46,0.98,393,6252,56.5,62.5,1.106195,39860.53,15.50059,0.063223,0.474087,0.077822
2701,10296,spn_sym_3_on_4_sym_9_mc_5_L_12,spn,3,organic,4,9,metallic,5,12,0.93,733,3476,32.4,37.6,1.160494,71618.47,4.410886,0.210842,2.81186,0.772522
2702,10297,spn_sym_3_on_4_sym_9_mc_5_L_13,spn,3,organic,4,9,metallic,5,13,0.93,761,3452,32.9,37.2,1.130699,65536.75,4.218797,0.220442,3.275139,0.965693
2703,10300,spn_sym_3_on_4_sym_9_mc_5_L_16,spn,3,organic,4,9,metallic,5,16,0.95,735,4624,36.1,40.1,1.110803,12672.53,5.97785,0.15892,2.163588,0.437382
2704,10305,spn_sym_3_on_4_sym_9_mc_5_L_20,spn,3,organic,4,9,metallic,5,20,0.95,606,4610,41.6,45.8,1.100962,13967.33,7.223291,0.131519,1.455417,0.280159
2705,10309,spn_sym_3_on_4_sym_9_mc_5_L_24,spn,3,organic,4,9,metallic,5,24,0.96,533,4885,45.5,51.2,1.125275,48473.15,8.795155,0.109151,1.173568,0.231728
2706,10311,spn_sym_3_on_4_sym_9_mc_5_L_26,spn,3,organic,4,9,metallic,5,26,0.96,532,4533,45.8,50.7,1.106987,23806.37,8.172717,0.117464,1.0908,0.299274
2707,10312,spn_sym_3_on_4_sym_9_mc_5_L_27,spn,3,organic,4,9,metallic,5,27,0.97,557,5459,44,48.5,1.102273,78359.29,9.504679,0.102055,1.095533,0.192514
2708,10326,spn_sym_3_on_4_sym_9_mc_5_L_3,spn,3,organic,4,9,metallic,5,3,0.91,879,3204,27.4,31.9,1.164234,4022.958,3.317596,0.274295,4.7883,1.153557
2709,10320,spn_sym_3_on_4_sym_9_mc_5_L_34,spn,3,organic,4,9,metallic,5,34,0.97,515,5800,48.2,54.1,1.122407,18808.4,10.9209,0.088821,0.759659,0.120368
2710,10323,spn_sym_3_on_4_sym_9_mc_5_L_37,spn,3,organic,4,9,metallic,5,37,0.97,516,5867,47.8,53.3,1.115063,24771.59,11.02754,0.087962,0.832996,0.156932
2711,10328,spn_sym_3_on_4_sym_9_mc_5_L_41,spn,3,organic,4,9,metallic,5,41,0.97,441,5772,52.9,59.2,1.119093,4982.464,12.70933,0.076322,0.664486,0.119537
2712,10330,spn_sym_3_on_4_sym_9_mc_5_L_43,spn,3,organic,4,9,metallic,5,43,0.98,391,5909,58.3,65.4,1.121784,25982.42,14.73265,0.066519,0.447742,0.085726
2713,10332,spn_sym_3_on_4_sym_9_mc_5_L_45,spn,3,organic,4,9,metallic,5,45,0.98,381,5277,58.1,64.3,1.106713,66333.85,13.49903,0.072598,0.441576,0.118362
2714,10333,spn_sym_3_on_4_sym_9_mc_5_L_46,spn,3,organic,4,9,metallic,5,46,0.98,344,6325,61,67.4,1.104918,50217.73,17.62083,0.055616,0.38958,0.068423
2715,10344,spn_sym_3_on_5_sym_9_mc_5_L_12,spn,3,organic,5,9,metallic,5,12,0.94,726,3685,34.1,38.6,1.131965,43010.56,4.774458,0.196881,1.770355,0.608406
2716,10345,spn_sym_3_on_5_sym_9_mc_5_L_13,spn,3,organic,5,9,metallic,5,13,0.93,747,3606,34.1,37.8,1.108504,35285.76,4.487377,0.207248,1.807468,0.637974
2717,10348,spn_sym_3_on_5_sym_9_mc_5_L_16,spn,3,organic,5,9,metallic,5,16,0.95,710,4720,36.8,40.9,1.111413,94265.91,6.314138,0.150456,1.174027,0.329225
2718,10353,spn_sym_3_on_5_sym_9_mc_5_L_20,spn,3,organic,5,9,metallic,5,20,0.96,592,4741,42.2,46.6,1.104265,18696.08,7.683381,0.124945,0.793385,0.206586
2719,10357,spn_sym_3_on_5_sym_9_mc_5_L_24,spn,3,organic,5,9,metallic,5,24,0.96,519,4968,46.7,52.6,1.126338,80551.9,9.197957,0.104371,0.640996,0.180755
2720,10359,spn_sym_3_on_5_sym_9_mc_5_L_26,spn,3,organic,5,9,metallic,5,26,0.96,519,4620,46.4,51.3,1.105603,50192.02,8.542977,0.112373,0.605658,0.205636
2721,10360,spn_sym_3_on_5_sym_9_mc_5_L_27,spn,3,organic,5,9,metallic,5,27,0.97,540,5523,44.6,48.9,1.096413,95756.19,9.915595,0.097826,0.589658,0.14559
2722,10374,spn_sym_3_on_5_sym_9_mc_5_L_3,spn,3,organic,5,9,metallic,5,3,0.92,900,3535,28.8,32.6,1.131944,6529.95,3.61388,0.254574,2.80757,0.866665
2723,10368,spn_sym_3_on_5_sym_9_mc_5_L_34,spn,3,organic,5,9,metallic,5,34,0.97,501,5861,48.4,54.5,1.126033,63086.95,11.35797,0.085403,0.421049,0.091604
2724,10371,spn_sym_3_on_5_sym_9_mc_5_L_37,spn,3,organic,5,9,metallic,5,37,0.97,499,5900,48.9,54.7,1.118609,69561.42,11.47852,0.084506,0.475028,0.127045
2725,10376,spn_sym_3_on_5_sym_9_mc_5_L_41,spn,3,organic,5,9,metallic,5,41,0.97,424,5773,54,61.2,1.133333,80445.72,13.20554,0.073454,0.371499,0.094171
2726,10378,spn_sym_3_on_5_sym_9_mc_5_L_43,spn,3,organic,5,9,metallic,5,43,0.98,380,5951,59.5,66.5,1.117647,134997.6,15.26456,0.064201,0.27165,0.075134
2727,10380,spn_sym_3_on_5_sym_9_mc_5_L_45,spn,3,organic,5,9,metallic,5,45,0.98,372,5337,59,64.5,1.09322,1126472,13.9769,0.070116,0.263682,0.085975
2728,10381,spn_sym_3_on_5_sym_9_mc_5_L_46,spn,3,organic,5,9,metallic,5,46,0.98,330,6314,62,69.5,1.120968,338094,18.20834,0.053822,0.227744,0.054798
2729,10393,srs_sym_3_mc_0_L_13,srs,3,metaliic,0,3,metallic,0,13,0.97,538,6021,32.5,34.3,1.055385,75990.79,8.270452,0.117285,0.874285,0.055664
2730,10407,srs_sym_3_mc_0_L_26,srs,3,metaliic,0,3,metallic,0,26,0.98,337,6544,43.5,45.9,1.055172,162664.4,15.17094,0.064597,0.597626,0.022855
2731,10428,srs_sym_3_mc_0_L_45,srs,3,metaliic,0,3,metallic,0,45,0.99,235,6900,53.7,56.7,1.055866,292799.2,23.95082,0.041335,0.184149,0.012304
2732,10441,srs_sym_3_mc_0_sym_3_on_0_L_13,srs,3,metaliic,0,3,organic,0,13,0.94,988,5766,20.9,22.1,1.057416,25007.48,4.396406,0.213811,6.80101,0.216035
2733,10455,srs_sym_3_mc_0_sym_3_on_0_L_26,srs,3,metaliic,0,3,organic,0,26,0.97,557,6565,31.4,33.3,1.06051,69311.78,9.684892,0.100156,2.216981,0.064976
2734,10476,srs_sym_3_mc_0_sym_3_on_0_L_45,srs,3,metaliic,0,3,organic,0,45,0.98,361,7022,40.5,43.9,1.083951,145311.9,16.68082,0.05875,0.522729,0.026262
2735,10489,srs_sym_3_mc_0_sym_3_on_1_L_13,srs,3,metaliic,0,3,organic,1,13,0.96,801,6200,24.5,26,1.061224,36458.12,6.063439,0.158326,3.634897,0.133568
2736,10503,srs_sym_3_mc_0_sym_3_on_1_L_26,srs,3,metaliic,0,3,organic,1,26,0.98,475,6796,34.3,36.8,1.072886,90203.07,11.99869,0.081676,0.7596,0.047946
2737,10524,srs_sym_3_mc_0_sym_3_on_1_L_45,srs,3,metaliic,0,3,organic,1,45,0.98,314,7185,44,48.2,1.095455,180653.1,19.7534,0.049612,0.29921,0.020422
2738,10537,srs_sym_3_mc_0_sym_3_on_2_L_13,srs,3,metaliic,0,3,organic,2,13,0.96,791,6243,24.6,26,1.056911,37010.92,6.176414,0.15543,3.85443,0.138207
2739,10551,srs_sym_3_mc_0_sym_3_on_2_L_26,srs,3,metaliic,0,3,organic,2,26,0.98,468,6859,35.1,37,1.054131,92206.59,12.29805,0.079687,0.934604,0.046807
2740,10572,srs_sym_3_mc_0_sym_3_on_2_L_45,srs,3,metaliic,0,3,organic,2,45,0.99,308,7241,45.4,48,1.057269,185301.4,20.5135,0.048261,0.328781,0.020179
2741,10585,srs_sym_3_mc_0_sym_3_on_4_L_13,srs,3,metaliic,0,3,organic,4,13,0.97,656,6458,28.3,29.8,1.053004,51894.48,7.95082,0.122,2.770676,0.094761
2742,10599,srs_sym_3_mc_0_sym_3_on_4_L_26,srs,3,metaliic,0,3,organic,4,26,0.98,410,6972,37.9,40.7,1.073879,116813.8,14.44284,0.067854,0.883995,0.041095
2743,10633,srs_sym_3_mc_0_sym_3_on_5_L_13,srs,3,metaliic,0,3,organic,5,13,0.97,620,6516,29.6,31,1.047297,57473.84,8.536854,0.113625,2.088738,0.079605
2744,10647,srs_sym_3_mc_0_sym_3_on_5_L_26,srs,3,metaliic,0,3,organic,5,26,0.98,389,6996,39.1,41.7,1.066496,127175.7,15.33826,0.063893,1.222145,0.038567
2745,10668,srs_sym_3_mc_0_sym_3_on_5_L_45,srs,3,metaliic,0,3,organic,5,45,0.99,272,7317,48,52.2,1.0875,233081.8,23.7381,0.041705,0.221614,0.030167
2746,10681,srs_sym_3_on_0_sym_3_mc_0_L_13,srs,3,organic,0,3,metallic,0,13,0.94,985,5773,20.9,22.2,1.062201,25123.4,4.416795,0.212824,5.231476,0.2312
2747,10695,srs_sym_3_on_0_sym_3_mc_0_L_26,srs,3,organic,0,3,metallic,0,26,0.97,559,6540,30.8,33.4,1.084416,68782.45,9.610907,0.100927,1.845365,0.072968
2748,10729,srs_sym_3_on_1_sym_3_mc_0_L_13,srs,3,organic,1,3,metallic,0,13,0.96,804,6212,24.7,26,1.052632,36399.69,6.053727,0.15858,3.74531,0.113919
2749,10777,srs_sym_3_on_2_sym_3_mc_0_L_13,srs,3,organic,2,3,metallic,0,13,0.96,791,6239,24.7,26.2,1.060729,36975.28,6.170499,0.155579,2.894746,0.137963
2750,10839,srs_sym_3_on_4_sym_3_mc_0_L_26,srs,3,organic,4,3,metallic,0,26,0.98,407,6979,37.9,40.8,1.076517,117648.7,14.54608,0.067372,0.670046,0.037249
2751,10860,srs_sym_3_on_4_sym_3_mc_0_L_45,srs,3,organic,4,3,metallic,0,45,0.99,276,7295,48.1,51.3,1.066528,223201.2,23.20773,0.042658,0.031136,0.014333
2752,10873,srs_sym_3_on_5_sym_3_mc_0_L_13,srs,3,organic,5,3,metallic,0,13,0.97,621,6506,29.5,31.2,1.057627,57283.72,8.508623,0.114002,1.857653,0.071242
2753,10887,srs_sym_3_on_5_sym_3_mc_0_L_26,srs,3,organic,5,3,metallic,0,26,0.98,388,6974,39.2,41.8,1.066327,126962.6,15.31257,0.064,0.562411,0.034535
2754,10908,srs_sym_3_on_5_sym_3_mc_0_L_45,srs,3,organic,5,3,metallic,0,45,0.99,273,7295,48.2,51.3,1.064315,231235,23.55007,0.042038,0.314266,0.019295
2755,10938,ssa_sym_5_mc_2_sym_5_on_12_L_12,ssa,5,metaliic,2,5,organic,12,12,0.89,1439,4615,19.3,20.4,1.056995,29189.26,2.756715,0.322848,1.910508,1.630382
2756,10939,ssa_sym_5_mc_2_sym_5_on_12_L_13,ssa,5,metaliic,2,5,organic,12,13,0.9,1433,4384,19.4,20.2,1.041237,28330.46,2.661194,0.338194,2.285313,1.82372
2757,10942,ssa_sym_5_mc_2_sym_5_on_12_L_16,ssa,5,metaliic,2,5,organic,12,16,0.93,1305,5959,21.3,22.6,1.061033,36461.82,4.082708,0.22779,1.301673,1.252376
2758,10947,ssa_sym_5_mc_2_sym_5_on_12_L_20,ssa,5,metaliic,2,5,organic,12,20,0.93,1167,6257,25.1,26.7,1.063745,53954.9,4.83363,0.192402,0.83653,0.940179
